Country,Year,Month,Quarter,Week,"Notes Issued (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes In Circulation (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes Held In Banking Department (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposit Of Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Foreign Currency Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Gold Coin And Bullion (UOM:INR(IndianRupees)), Scaling Factor:10000000","Rupee Securities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Nabard (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Industrial Development Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Export-Import Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Others (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Commercial Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Treasury Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Investments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2012","September, 2012","July - September, 2012","Week 25, 2012",1095499.333,1095484.257,15.076,348957.224,100.922,,42.47,318260.688,3271.282,15101.382,12180.479,,678811.433,2123267.989,1411359.708,146205.926,535517.971,19537.958,,626.782,,16468.126,,,,2443.05,,,,,1320.0,9326.425,2123267.989
India,"Financial Year (Apr - Mar), 2012","September, 2012","July - September, 2012","Week 24, 2012",1098604.368,1098589.114,15.254,379373.2,100.399,,42.485,348160.29,3430.642,15658.346,11981.039,,701541.82,2179519.388,1435525.747,146205.92,560653.81,23858.035,13126.0,1616.615,,6168.26,,,,2947.16,,,,,1320.0,11955.86,2179519.388
India,"Financial Year (Apr - Mar), 2012","September, 2012","July - September, 2012","Week 23, 2012",1096383.142,1096371.132,12.01,347331.106,100.557,,42.455,317094.398,3184.906,15001.028,11907.762,,709108.395,2152822.643,1443422.768,146205.92,540509.945,8464.97,1680.0,474.64,,3625.93,,,,2684.4,,,,,1320.0,12899.026,2152822.643
India,"Financial Year (Apr - Mar), 2012","August, 2012","July - September, 2012","Week 22, 2012",1089561.274,1089546.864,14.41,361323.659,100.923,,42.459,330116.656,3860.295,15085.406,12117.921,,706812.777,2157697.711,1439861.182,146205.926,543985.695,12135.848,1685.0,816.378,,6362.07,,,,3272.4,,,,,1320.0,14189.06,2157697.711
India,"Financial Year (Apr - Mar), 2012","August, 2012","July - September, 2012","Week 21, 2012",1104453.261,1104438.36,14.901,341837.736,100.446,,42.475,310586.57,3437.192,15247.523,12423.53,,694806.48,2141097.477,1432473.176,143513.66,539905.385,10069.14,,12.77,,6783.97,,,,3272.4,,,,,1320.0,13815.906,2141097.477
India,"Financial Year (Apr - Mar), 2012","August, 2012","July - September, 2012","Week 20, 2012",1104048.09,1104031.983,16.107,362564.886,100.162,,1535.599,329734.699,3402.684,15436.618,12355.124,,697479.762,2164092.737,1433978.813,143513.661,556278.424,15315.53,3735.0,787.37,,6944.26,,,,3848.9,,,,,1320.0,13686.09,2164092.737
India,"Financial Year (Apr - Mar), 2012","August, 2012","July - September, 2012","Week 19, 2012",1100561.89,1100548.71,13.18,355807.18,100.34,,42.5,324149.56,3413.92,14890.55,13210.31,,690871.345,2147240.415,1426165.934,143513.661,549746.273,11726.86,,198.38,,7679.59,,,,3848.89,,,,,1320.0,14767.529,2147240.415
India,"Financial Year (Apr - Mar), 2012","August, 2012","July - September, 2012","Week 18, 2012",1090260.73,1090243.62,17.11,347627.685,100.6,,42.458,315776.014,3307.58,15114.463,13286.57,,723644.382,2161532.796,1445427.494,143513.88,523157.738,33274.987,21269.0,192.967,,7936.88,,,,3876.14,,,,,1320.0,14838.712,2161532.796
India,"Financial Year (Apr - Mar), 2012","July, 2012","July - September, 2012","Week 17, 2012",1088228.302,1088211.986,16.316,355080.953,100.87,,42.431,323663.202,3318.559,14727.094,13228.798,,705363.573,2148672.829,1425052.336,145055.9,546417.665,15305.866,,793.416,,10916.55,,,,3595.9,,,,,1320.0,15521.052,2148672.829
India,"Financial Year (Apr - Mar), 2012","July, 2012","July - September, 2012","Week 16, 2012",1099405.199,1099395.146,10.053,376465.835,100.754,,42.441,344531.131,3332.359,15228.826,13230.324,,692873.863,2168744.899,1411245.235,145055.9,566439.1,28952.066,5175.0,650.236,,19269.68,,,,3857.15,,,,,1320.0,15732.595,2168744.899
India,"Financial Year (Apr - Mar), 2012","July, 2012","July - September, 2012","Week 15, 2012",1109398.66,1109385.983,12.677,350950.189,100.843,,42.472,319462.881,3249.656,14912.833,13181.504,,703947.738,2164296.587,1421148.528,145055.9,559019.598,19574.77,,367.69,,15358.83,,,,3848.25,,,,,1320.0,18177.791,2164296.587
India,"Financial Year (Apr - Mar), 2012","July, 2012","July - September, 2012","Week 14, 2012",1107086.118,1107071.577,14.541,322968.813,100.676,,42.483,291763.707,3291.374,14516.641,13253.932,,695077.04,2125131.971,1415572.799,145055.9,515602.533,28033.82,6283.0,571.24,,17292.33,39.0,,,3848.25,,,,,1320.0,19546.919,2125131.971
India,"Financial Year (Apr - Mar), 2012","June, 2012","April - June, 2012","Week 13, 2012",1103754.994,1103746.092,8.902,354765.643,100.953,,42.465,325429.991,3357.815,14671.091,11163.33,,726677.556,2185198.193,1450722.319,145055.68,567094.539,10420.03,,382.5,,7071.28,39.0,,,2927.25,,,,,1320.0,10585.406,2185198.193
India,"Financial Year (Apr - Mar), 2012","June, 2012","April - June, 2012","Week 12, 2012",1115204.221,1115192.371,11.85,348773.984,100.506,,42.458,319961.11,3369.731,14645.814,10654.366,,736470.824,2200449.029,1461543.33,144349.996,571721.106,12121.085,,390.18,,7545.28,20.0,,,4165.625,,,,,1320.0,9393.112,2200449.029
India,"Financial Year (Apr - Mar), 2012","June, 2012","April - June, 2012","Week 11, 2012",1121623.574,1121608.098,15.476,343264.198,100.332,,42.476,314763.61,3169.817,14485.744,10702.22,,707048.649,2171936.421,1434146.673,144349.996,574192.706,8517.865,,720.21,,3513.28,,,,4284.375,,,,,1320.0,9408.781,2171936.421
India,"Financial Year (Apr - Mar), 2012","June, 2012","April - June, 2012","Week 10, 2012",1118268.192,1118250.1,18.092,351277.249,100.605,,42.469,322146.924,3307.873,14925.004,10754.374,,686754.27,2156299.711,1413155.048,144349.996,576809.714,11428.275,,212.62,,6931.28,,,,4284.375,,,,,1320.0,9236.277,2156299.711
India,"Financial Year (Apr - Mar), 2012","June, 2012","April - June, 2012","Week 09, 2012",1106148.263,1106133.313,14.95,328030.388,100.654,,42.457,299199.851,3384.681,14560.263,10742.482,,689832.28,2124010.93,1419063.606,144349.996,538917.301,10961.655,,,,6627.28,,,,4334.375,,,,,1320.0,9397.973,2124010.93
India,"Financial Year (Apr - Mar), 2012","May, 2012","April - June, 2012","Week 08, 2012",1108673.886,1108661.951,11.935,344017.744,100.803,,42.477,314962.208,3410.62,14669.246,10832.39,,688127.751,2140819.381,1421556.521,139796.972,559569.557,9616.035,,141.77,,6946.28,,,,2527.985,,,,,1320.0,8960.297,2140819.381
India,"Financial Year (Apr - Mar), 2012","May, 2012","April - June, 2012","Week 07, 2012",1113347.613,1113335.895,11.7182,335525.9247,100.425,,42.4834,306843.8661,3352.1546,14522.5695,10664.4261,,675033.1893,2123906.727,1409264.415,139796.9716,554117.0365,10635.9348,573.0,75.67,,7460.28,,,,2526.9848,,,,,1320.0,8772.3694,2123906.727
India,"Financial Year (Apr - Mar), 2012","May, 2012","April - June, 2012","Week 06, 2012",1113269.953,1113256.751,13.2023,350785.7979,100.2177,,42.4797,321447.8602,3400.7827,14923.953,10870.5046,,652301.3129,2116357.064,1386768.625,139796.9716,565497.1152,14705.5548,3981.0,37.84,,7910.98,35.0,,,2740.7348,,,,,1320.0,8268.7975,2116357.064
India,"Financial Year (Apr - Mar), 2012","May, 2012","April - June, 2012","Week 05, 2012",1101495.32,1101482.325,12.9951,318047.7611,100.4531,,42.455,288678.8775,3440.1016,14705.5408,11080.3331,,657543.7407,2077086.822,1395976.279,139796.9716,504532.7777,27240.2148,19864.0,316.25,,4499.98,35.0,,,2524.9848,,,,,1320.0,8220.5783,2077086.822
India,"Financial Year (Apr - Mar), 2012","April, 2012","April - June, 2012","Week 04, 2012",1092814.454,1092798.354,16.1001,352885.8632,100.9682,,42.4644,323393.9822,3352.1552,14970.9743,11025.3189,,641956.8487,2087657.166,1378254.525,138250.169,551242.2138,10466.6052,,206.9904,,7810.98,,,,2448.6348,,,,,1320.0,8123.6523,2087657.166
India,"Financial Year (Apr - Mar), 2012","April, 2012","April - June, 2012","Week 03, 2012",1094674.846,1094662.626,12.2196,347236.2641,100.9333,,42.4893,318582.4387,3210.8143,14450.228,10849.3605,,617876.7317,2059787.841,1356634.726,138250.169,547759.8279,7745.9848,,1579.16,,3934.98,,,,2231.8448,,,,,1320.0,8077.134,2059787.841
India,"Financial Year (Apr - Mar), 2012","April, 2012","April - June, 2012","Week 02, 2012",1089501.025,1089483.692,17.3328,323495.6999,100.692,,42.4641,294570.9599,3382.875,14404.9955,10993.7134,,592587.4101,2005584.135,1334031.116,138250.169,512186.161,11894.8736,4804.0,1178.0488,,3408.98,,,,2503.8448,,,,,1320.0,7901.8155,2005584.135
India,"Financial Year (Apr - Mar), 2012","April, 2012","April - June, 2012","Week 01, 2012",1064342.652,1064327.519,15.133,319314.557,100.93,,780.381,288432.923,3242.381,14520.469,12237.472,,580818.59,1964475.799,1323844.626,138250.169,484431.487,8593.907,,1358.072,,4742.98,,,,2492.855,,,,,1320.0,8035.61,1964475.799
India,"Financial Year (Apr - Mar), 2011","March, 2012","January - March, 2012","Week 52, 2011",1055840.082,1055828.375,11.707,425535.525,48951.205,,42.488,346545.093,3446.259,14842.71,11707.769,,599018.186,2080393.793,1333954.374,138250.169,589962.692,9246.015,,227.88,,6325.28,,,,2692.855,,,,,1320.0,7660.543,2080393.793
India,"Financial Year (Apr - Mar), 2011","March, 2012","January - March, 2012","Week 51, 2011",1058519.0,1058503.0,16.0,419537.395,66529.179,,997.479,323270.514,3265.289,14316.891,11158.043,,589204.905,2067261.112,1325138.864,137656.7214,584392.973,11568.34,,113.34,,8755.0,,,,2700.0,,,,,1320.0,7184.478,2067261.112
India,"Financial Year (Apr - Mar), 2011","March, 2012","January - March, 2012","Week 50, 2011",1061026.24,1061010.744,15.496,396904.13,71030.597,,42.482,297439.496,3168.584,14634.094,10588.877,,569172.583,2027102.952,1308257.898,137656.721,563113.895,9670.015,,54.58,,6913.48,,,,2701.955,,,,,1320.0,7084.424,2027102.952
India,"Financial Year (Apr - Mar), 2011","March, 2012","January - March, 2012","Week 49, 2011",1059382.805,1059368.501,14.304,342526.9792,100.7437,,42.4474,311606.5296,3521.1161,15822.1084,11434.034,,554951.1793,1956860.963,1296161.907,137656.7214,505150.6718,9618.3348,,,,6939.18,,,,2679.1548,,,,,1320.0,6953.3277,1956860.963
India,"Financial Year (Apr - Mar), 2011","March, 2012","January - March, 2012","Week 48, 2011",1043960.0,1043949.0,11.0,392881.382,100.979,,42.479,359951.247,3762.2,16352.619,12671.858,,544056.869,1980898.008,1283822.152,137656.7214,543512.57,7128.18,,,,4930.18,,,,2198.0,,,,,1320.0,7457.93,1980898.008
India,"Financial Year (Apr - Mar), 2011","February, 2012","January - March, 2012","Week 47, 2011",1043383.309,1043369.626,13.683,341784.137,100.909,,42.472,311721.833,3664.828,15789.158,10464.937,,534522.323,1919689.769,1283090.659,132782.704,488145.342,7765.085,,113.55,,5524.18,,,,2127.355,,,,,1320.0,6585.98,1919689.769
India,"Financial Year (Apr - Mar), 2011","February, 2012","January - March, 2012","Week 46, 2011",1046407.053,1046395.032,12.021,387134.39,100.558,,42.47,355481.638,3610.424,16337.492,11561.807,,530941.721,1964483.163,1279038.338,132782.704,534309.519,10578.965,,298.43,,8144.98,,,,2135.555,,,,,1320.0,6453.637,1964483.163
India,"Financial Year (Apr - Mar), 2011","February, 2012","January - March, 2012","Week 45, 2011",1041573.484,1041559.293,14.191,357030.449,100.582,,42.466,325802.336,3555.302,15955.077,11574.686,,537173.794,1935777.727,1289780.319,132782.704,499294.684,6297.225,,,,4185.98,,,,2111.245,,,,,1320.0,6302.796,1935777.727
India,"Financial Year (Apr - Mar), 2011","February, 2012","January - March, 2012","Week 44, 2011",1027938.727,1027920.345,18.382,375969.595,100.07,,42.48,345601.077,3460.65,16291.322,10473.998,,520211.625,1924119.947,1273926.33,132782.704,482552.52,27413.615,16914.0,93.39,,8294.98,,,,2111.245,,,,,1320.0,6124.779,1924119.947
India,"Financial Year (Apr - Mar), 2011","January, 2012","January - March, 2012","Week 43, 2011",1024589.711,1024574.816,14.895,401474.536,100.589,,42.467,368364.613,3840.911,17041.865,12084.09,,546225.123,1972289.37,1293380.49,141806.219,518279.574,11337.355,,87.13,,9261.98,,,,1988.245,,,,,1320.0,6165.732,1972289.37
India,"Financial Year (Apr - Mar), 2011","January, 2012","January - March, 2012","Week 42, 2011",1026255.11,1026246.409,8.701,421246.513,100.317,,42.507,388258.029,3819.406,17533.734,11492.52,,551333.878,1998835.501,1308003.455,141806.219,514363.017,27814.885,16177.0,524.76,,9104.88,20.0,,,1988.245,,,,,1320.0,5527.926,1998835.501
India,"Financial Year (Apr - Mar), 2011","January, 2012","January - March, 2012","Week 41, 2011",1025709.75,1025695.274,14.476,390181.713,100.763,,42.467,357395.236,3997.481,17100.856,11544.91,,565666.702,1981558.164,1332967.491,141806.219,478073.069,21828.305,14980.0,217.18,,4722.88,15.0,,,1893.245,,,,,1320.0,5563.081,1981558.164
India,"Financial Year (Apr - Mar), 2011","January, 2012","January - March, 2012","Week 40, 2011",1014078.55,1014065.183,13.367,394677.464,100.284,,42.477,361939.966,3694.33,17145.272,11755.136,,598450.986,2007207.0,1373282.341,141806.219,429818.154,55561.565,49419.0,897.31,,3523.88,,,,1721.375,,,,,1320.0,5418.722,2007207.0
India,"Financial Year (Apr - Mar), 2011","December, 2011","October - December, 2011","Week 39, 2011",1006767.0,1006758.0,9.0,383240.0,100.0,,42.0,350610.0,3981.0,16813.0,11694.0,,619390.0,2009397.0,1402669.685,141806.0,438888.0,18904.0,10986.0,42.0,,5879.0,,,,1997.0,,,,,1320.0,5811.0,2009397.0
India,"Financial Year (Apr - Mar), 2011","December, 2011","October - December, 2011","Week 38, 2011",1012937.0,1012921.0,16.0,440720.0,100.0,,42.0,407866.0,3807.0,17268.0,11637.0,,612305.0,2065962.0,,146289.0,502307.0,8628.0,,380.0,,7519.0,,,,729.0,,,,,1320.0,4874.0,2065962.0
India,"Financial Year (Apr - Mar), 2011","December, 2011","October - December, 2011","Week 37, 2011",1017992.0,1017979.0,13.0,380929.0,100.0,,42.0,349659.0,3937.0,16662.0,10528.0,,607789.0,2006709.0,,146289.0,437657.0,4895.0,,369.0,,3828.0,,,,698.0,,,,,1320.0,4683.0,2006709.0
India,"Financial Year (Apr - Mar), 2011","December, 2011","October - December, 2011","Week 36, 2011",1044000.0,1042500.0,16.0,399204.0,101.0,,42.0,367601.0,3835.0,17112.0,10513.0,,600481.0,2032500.0,2174200.0,146289.0,399643.0,41711.0,34717.0,290.0,,5973.0,,,,731.0,,,,,1320.0,4819.0,2032500.0
India,"Financial Year (Apr - Mar), 2011","December, 2011","October - December, 2011","Week 35, 2011",1009700.0,1008400.0,13.0,381310.0,100.0,,42.0,348035.0,4222.0,16874.0,12037.0,,577277.0,1959965.0,117088.0,146289.0,369804.0,40841.0,36900.0,1231.0,,2273.0,,,,437.0,,,,,1320.0,5386.0,1959965.0
India,"Financial Year (Apr - Mar), 2011","November, 2011","October - December, 2011","Week 34, 2011",1002283.0,1002267.0,16.0,411648.0,100.0,,42.0,379900.0,3827.0,17038.0,10741.0,,574773.0,1980184.0,132538.0,13172.0,401866.0,27984.0,21325.0,91.0,,5832.0,,,,736.0,,,,,1320.0,5034.0,1980184.0
India,"Financial Year (Apr - Mar), 2011","November, 2011","October - December, 2011","Week 33, 2011",1008400.0,1008132.0,15.0,373248.0,100.0,,42.0,358393.0,3847.0,319.0,10547.0,,573297.0,1970794.0,131897.0,13172.0,399801.0,8136.0,2949.0,1322.0,,3219.0,,,,646.0,,,,,1320.0,5298.0,1970794.0
India,"Financial Year (Apr - Mar), 2011","November, 2011","October - December, 2011","Week 32, 2011",1008875.0,1008868.0,8.0,418632.0,100.0,,42.0,386648.0,3932.0,17316.0,10594.0,,564888.0,1992397.0,131202.0,13172.0,42311.0,19019.0,13272.0,749.0,,4350.0,,,,648.0,,,,,1320.0,6274.0,1992397.0
India,"Financial Year (Apr - Mar), 2011","November, 2011","October - December, 2011","Week 31, 2011",998962.0,998948.0,14.0,357314.0,101.0,,42.0,342370.0,3768.0,300.0,10733.0,,528661.0,1900194.0,98936.0,13172.0,328081.0,53013.0,52063.0,54.0,,870.0,,,,26.0,,,,,1320.0,7402.0,1900194.0
India,"Financial Year (Apr - Mar), 2011","October, 2011","October - December, 2011","Week 30, 2011",998835.0,998829.0,6.0,382638.0,100.0,,42.0,350870.0,3710.0,17081.0,10835.0,,551291.0,1932764.0,110514.0,12266.0,355482.0,8328.0,3627.0,345.0,,3745.0,,,,611.0,,,,,1320.0,4327.0,1932764.0
India,"Financial Year (Apr - Mar), 2011","October, 2011","October - December, 2011","Week 29, 2011",984055.0,984038.0,16.0,385308.0,101.0,,42.0,370429.0,3795.0,356.0,10585.0,,573454.0,1958917.0,136451.0,12266.0,377839.0,2441.0,328.0,433.0,,1068.0,,,,612.0,,,,,1320.0,4500.0,1958917.0
India,"Financial Year (Apr - Mar), 2011","October, 2011","October - December, 2011","Week 28, 2011",981981.0,981963.0,17.0,399125.0,100.0,,42.0,367665.0,3708.0,16944.0,10666.0,,540822.0,1921928.0,103933.0,12266.0,351830.0,38619.0,32883.0,452.0,,4702.0,,,,582.0,,,,,1320.0,5960.0,1921928.0
India,"Financial Year (Apr - Mar), 2011","October, 2011","October - December, 2011","Week 27, 2011",980439.0,980428.0,12.0,344747.0,101.0,,42.0,325962.0,3731.0,3119.0,11792.0,,538200.0,1854668.0,80400.0,12266.0,303539.0,41693.0,38311.0,31.0,,3324.0,,,,27.0,,,,,1320.0,7320.0,1854668.0
India,"Financial Year (Apr - Mar), 2011","September, 2011","July - September, 2011","Week 26, 2011",963026.0,963006.0,20.0,435394.0,101.0,,42.0,402520.0,3787.0,16979.0,11965.0,,512721.0,1911150.0,20855.0,12266.0,38366.0,29812.0,24387.0,605.0,,3953.0,,,,867.0,,,,,1320.0,7263.0,1911150.0
India,"Financial Year (Apr - Mar), 2011","September, 2011","July - September, 2011","Week 25, 2011",969675.0,969663.0,12.0,369523.0,101.0,,42.0,350166.0,3754.0,3693.0,11767.0,,524714.0,1876512.0,97418.0,130323.0,356241.0,3636.0,,451.0,,2698.0,,,,487.0,,,,,1320.0,7575.0,1876512.0
India,"Financial Year (Apr - Mar), 2011","September, 2011","July - September, 2011","Week 24, 2011",977559.0,977545.0,14.0,394488.0,100.0,,42.0,362210.0,3626.0,16738.0,11772.0,,484437.0,1855787.0,1335252.0,130323.0,378616.0,2546.0,,210.0,,2003.0,,,,333.0,,,,,1320.0,7729.0,1855787.0
India,"Financial Year (Apr - Mar), 2011","September, 2011","July - September, 2011","Week 23, 2011",979032.0,979016.0,16.0,380279.0,101.0,,42.0,360880.0,3628.0,3609.0,12019.0,,449871.0,1821783.0,1303050.0,130323.0,348443.0,29647.0,28651.0,,,819.0,,,,177.0,,,,,1320.0,9000.0,1821783.0
India,"Financial Year (Apr - Mar), 2011","September, 2011","July - September, 2011","Week 22, 2011",974006.0,973988.0,18.0,399497.0,100.0,,42.0,366225.0,3762.0,17039.0,12329.0,,456366.0,1829871.0,1308723.0,130323.0,335603.0,43446.0,39461.0,289.0,,3116.0,,,,580.0,,,,,1320.0,10456.0,1829871.0
India,"Financial Year (Apr - Mar), 2011","August, 2011","July - September, 2011","Week 21, 2011",970600.0,970585.0,15.0,381611.0,101.0,,42.0,362414.0,3609.0,3192.0,12253.0,,449205.0,1817160.0,1319078.0,111940.0,346401.0,23906.0,21192.0,433.0,,1701.0,,,,580.0,,,,,1320.0,11771.0,1817160.0
India,"Financial Year (Apr - Mar), 2011","August, 2011","July - September, 2011","Week 20, 2011",977186.0,977181.0,5.0,392220.0,108.0,,590.0,360496.0,3718.0,16575.0,10733.0,,432968.0,1802374.0,1302170.0,111940.0,345599.0,29619.0,26204.0,560.0,,2088.0,,,,767.0,,,,,1320.0,11727.0,1802374.0
India,"Financial Year (Apr - Mar), 2011","August, 2011","July - September, 2011","Week 19, 2011",977050.0,977037.0,14.0,375930.0,100.0,,42.0,357620.0,3737.0,3780.0,10651.0,,419875.0,1785456.0,1288132.0,111940.0,353980.0,5671.0,3915.0,225.0,,1116.0,,,,415.0,,,,,1320.0,12413.0,1785456.0
India,"Financial Year (Apr - Mar), 2011","August, 2011","July - September, 2011","Week 18, 2011",970043.0,970032.0,10.0,359686.0,100.0,,42.0,344800.0,3708.0,354.0,10682.0,,419798.0,1765628.0,1274870.0,111940.0,3138.0,53285.0,50027.0,338.0,,2416.0,,,,504.0,,,,,1320.0,12565.0,1765628.0
India,"Financial Year (Apr - Mar), 2011","July, 2011","July - September, 2011","Week 17, 2011",963168.0,963156.0,12.0,377764.0,101.0,,42.0,359821.0,3684.0,3175.0,10941.0,,411961.0,1765894.0,1264787.0,111940.0,346113.0,28895.0,25983.0,17.0,,2396.0,,,,499.0,,,,,1320.0,12839.0,1765894.0
India,"Financial Year (Apr - Mar), 2011","July, 2011","July - September, 2011","Week 16, 2011",972026.0,972018.0,8.0,360389.0,100.0,,42.0,345572.0,3612.0,337.0,10726.0,,409744.0,1758261.0,1263834.0,110317.0,343055.0,26995.0,23329.0,48.0,,3089.0,,,,529.0,,,,,1320.0,12740.0,1758261.0
India,"Financial Year (Apr - Mar), 2011","July, 2011","July - September, 2011","Week 15, 2011",978885.0,978870.0,15.0,366649.0,101.0,,42.0,349038.0,3738.0,3035.0,10695.0,,404420.0,1762954.0,1258193.0,110317.0,335494.0,43827.0,39232.0,629.0,,3957.0,,,,9.0,,,,,1320.0,876.0,1762954.0
India,"Financial Year (Apr - Mar), 2011","July, 2011","July - September, 2011","Week 14, 2011",977274.0,977258.0,16.0,337125.0,100.0,,42.0,319681.0,3585.0,3053.0,10664.0,,399478.0,1726878.0,1253050.0,110317.0,309393.0,36883.0,33672.0,247.0,,2762.0,,,,202.0,,,,,1320.0,3916.0,1726878.0
India,"Financial Year (Apr - Mar), 2011","July, 2011","July - September, 2011","Week 13, 2011",969276.0,969261.0,15.0,400640.0,101.0,,42.0,381206.0,3680.0,3180.0,12431.0,,421749.0,1804666.0,1268744.0,110317.0,403285.0,3389.0,770.0,77.0,,1747.0,,,,795.0,,,,,1320.0,17611.0,1804666.0
India,"Financial Year (Apr - Mar), 2011","June, 2011","April - June, 2011","Week 12, 2011",979542.0,979523.0,19.0,364897.0,100.0,,42.0,355990.0,3717.0,3648.0,1400.0,,391041.0,1758220.0,1246380.0,109832.0,387997.0,3685.0,,62.0,,2757.0,30.0,,,836.0,,,,,1320.0,8938.0,1758220.0
India,"Financial Year (Apr - Mar), 2011","June, 2011","April - June, 2011","Week 11, 2011",988651.0,988635.0,16.0,342807.0,100.0,,42.0,334795.0,3760.0,2941.0,1169.0,,396752.0,1751010.0,1252918.0,109832.0,375605.0,3429.0,,537.0,,2064.0,30.0,,,798.0,,,,,1320.0,8278.0,1751010.0
India,"Financial Year (Apr - Mar), 2011","June, 2011","April - June, 2011","Week 10, 2011",990678.0,990659.0,19.0,369141.0,100.0,,42.0,349626.0,3772.0,3757.0,11844.0,,389496.0,1761915.0,1246619.0,109832.0,374902.0,21030.0,18429.0,,,1925.0,30.0,,,646.0,,,,,1320.0,8213.0,1761915.0
India,"Financial Year (Apr - Mar), 2011","June, 2011","April - June, 2011","Week 09, 2011",983062.0,983049.0,13.0,357987.0,101.0,,42.0,337733.0,3671.0,3916.0,12524.0,,402191.0,1755240.0,1260994.0,109832.0,336088.0,38618.0,35089.0,1194.0,,1915.0,30.0,,,390.0,,,,,1320.0,8389.0,1755240.0
India,"Financial Year (Apr - Mar), 2011","May, 2011","April - June, 2011","Week 08, 2011",981650.0,981370.0,190.0,436580.0,1010.0,,420.0,351750.0,39560.0,31670.0,12170.0,,403315.0,1768606.0,1261914.0,1055820.0,3774510.0,141010.0,95440.0,2160.0,,40160.0,300.0,,,2950.0,,,,,13200.0,82380.0,1768606.0
